xa1,xb1,y,Oct,Mar,May,Dec,Sep,Feb,Nov,Jul,Jun,Apr,Aug,Jan,Wed,Sun,Fri,Tue,Thu,Sat,Mon
-0.1351514,-0.5969979,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.077337,-1.197953,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.01247104,-1.157815,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.09141846,-0.7714671,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.01902855,-0.8743507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.02363733,-0.8495479,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.177514,-0.6913444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2803423,-0.2519101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.09515372,-0.6769561,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.06315,-0.5275226,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.1075994,-0.5546276,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1556652,-0.5461727,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.1770742,-0.5405681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.27886,-0.8126315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.05833971,-1.105551,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.01542527,-0.09015745,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.4621959,0.1878395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.4142661,-0.7666161,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1809786,-0.7874861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.09645883,-0.7895142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1277467,-0.006677529,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.08987669,-0.1301434,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.08537043,-0.04508761,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.1568298,-0.7658899,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.1886312,-0.799079,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0631164,-0.6806011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.162928,-0.9995432,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1211692,-0.5180948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1508518,-0.2278747,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2039705,-0.5370052,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.01166968,-0.06819121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2362687,-0.1905197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2338836,0.2519156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.478118,0.1670791,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.2335294,-0.4273522,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1436915,-0.524179,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2258317,0.7216478,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.7327305,0.3519079,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.03406935,0.4758123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.3808428,-0.6440136,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.2801681,-0.6360246,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2638452,0.4577652,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.2994926,-0.4103054,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.02194015,-0.2210642,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.2752316,0.008834498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1689474,-0.6050033,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1444078,-0.9064039,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1387065,-0.3560887,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.08718614,-0.5064594,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.06919376,-0.5299823,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.145444,-0.1428586,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.2247235,0.04555772,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.04645551,0.8244985,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3979083,-0.83273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1594057,-0.506924,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2038413,-0.9669597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08517913,-0.8233337,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.07933995,-0.6679818,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.1150028,-0.5131178,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.2578252,-0.7637206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.3308983,0.2256123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.02591113,-1.099022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.05223894,-0.6290168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.2871978,-0.01256854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1613969,-0.1146053,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.09647928,-0.3301348,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.06294374,-0.4820691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1288404,0.2100304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.5296686,-0.7343574,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.115043,-0.7180944,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1228422,-0.5730803,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3154426,0.2225154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.1968451,-0.7399442,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.174612,-0.6420595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.2046219,-0.1702499,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.101115,0.1320921,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.4592979,-0.8696478,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1622754,-0.8562625,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.1089043,-1.023616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.02986743,-0.7061891,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.08703202,-0.5633524,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.132653,-0.8007823,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.09892687,-0.7646018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.1808246,-1.222594,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.03929715,-0.7149729,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06673498,-0.4502037,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.3973747,-0.01238217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.03362084,-0.7959191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.009747663,-0.8714867,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.0933762,-0.4861581,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.04548365,-0.4412938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.09133853,-0.41628,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.1131838,-0.8559377,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.06148098,-0.8751373,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.07516827,-0.5407366,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.06932673,-0.5436362,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.1934556,-0.6908936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.09583043,-0.7480606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.115901,-1.011868,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.1378804,-0.5355157,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.02376639,-0.105516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4665411,-0.2998562,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.02193283,-0.3287988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.2511238,-0.48235,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.2010676,-0.2860598,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3715665,-0.9328579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.02430814,0.1585653,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.02142666,-0.15536,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.2062608,0.2344701,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.1276648,-0.189222,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.2066046,-0.1157139,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.3417929,0.2599485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3321776,1.083056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.414023,1.763116,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1174085,2.438672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8212343,0.8613451,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.4536255,-0.3918664,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.274877,-0.09587717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.2687051,-0.02870543,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.2006131,0.2781134,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5197981,0.4668572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.2678417,0.2221715,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.3362013,-0.5155858,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.009747663,0.6172677,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.436352,0.7801673,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.313359,0.9379227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.4597984,0.196493,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1514592,0.3439285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.1944121,0.4598494,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.4715745,-0.4864432,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.1335672,0.2339288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.2080502,0.005310034,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.2105921,0.1134845,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.01863032,0.928695,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.08726601,1.380454,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.2390157,-0.6507391,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05796544,-0.7978156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.007736758,-0.184874,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.3342853,-0.4573951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.1477207,-0.3093333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.190391,-0.33287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3563124,-0.8420495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.03642557,-0.5493518,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.1188738,-0.5009028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.08469718,-0.6286084,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1623729,-0.725353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.1797341,-1.047065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.09495669,0.01246996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3498378,-0.6424706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3212151,-0.06054208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2842858,-0.3738453,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.08974529,-0.7498324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2343993,-0.6491687,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.04948926,-0.1676134,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.1456959,-0.6373511,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.03100419,0.3131046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3554878,-0.5034392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.1585798,0.08763614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3012953,0.3328632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1999789,1.1448,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.4802762,0.0577659,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.5048448,1.013581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.7674284,-0.3690601,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.07241382,-0.4542584,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1196565,-0.1038867,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.4205325,-0.5669029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.1256789,-0.7772608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2366987,0.2243722,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.1408724,-0.1563165,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1458574,0.1490238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.3302843,-0.5726295,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1752296,-0.6042866,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.1229686,-0.5530544,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.1128113,-0.5939201,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.009747663,-0.7733499,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.2781296,0.1100368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.1303501,-0.4402661,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.2791554,-0.201263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.2767445,-0.4046967,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2440131,0.3326453,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.06815949,-0.2273087,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.1753361,-0.06428443,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.03452859,-0.2324392,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.1882952,-0.6953197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.05714069,-0.5143703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.06548185,-0.8159641,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.1370415,-0.2715221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.152753,-0.7836985,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.070526,-0.6690233,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.05539517,-0.2995575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3102003,-0.6068066,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.1883334,0.3746799,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.1203499,-0.2250929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.05648332,0.1026316,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.4322545,0.5934022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.239329,1.405024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.6283536,-0.5061374,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3374905,0.5476445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1941228,0.2368257,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.4082317,-0.6603149,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2610912,0.9857291,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.02988957,-0.8558747,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.04060608,-0.8354802,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.03842443,-1.067474,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.06499046,-0.9526097,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.003120173,-0.5503015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1963582,0.26307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.0346242,-0.06206862,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.03417065,-0.4025987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3483917,0.2162544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.3672222,-0.1660732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3547505,-0.470246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.07294013,-0.0800897,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.1215849,-0.5152117,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.1415965,-0.4101999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.03042774,0.05370701,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1982943,0.04294725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.01873043,-0.5302619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.06371733,-0.4315824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1906248,0.364693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08452581,-0.1296158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2264074,-0.5267895,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005186165,-0.6868004,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.03256771,-0.736206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.01305686,-0.4025316,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.007468676,-0.1720697,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2763511,-0.7200581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0949998,-0.3018432,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.08674749,-0.4561769,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.08190023,-0.3627868,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.1570304,0.0201369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.0660237,0.6682601,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8693007,1.37913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.5797515,0.07556499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.3527218,0.3374867,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.03520512,-0.4980374,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-0.13161,-1.225309,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.09359115,1.405832,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.294671,0.3452482,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2026618,0.1041869,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.239408,0.4723563,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3829721,-0.0007413009,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.403881,-0.07660909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.1148717,-0.1038332,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.1958966,0.03546119,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.02611214,0.1271397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2380813,-0.6091293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0238768,-0.4736635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1113189,-0.5491106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1235108,0.05492523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.06910473,-0.2162379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.03767012,-0.2553729,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.1553991,-0.0921403,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.01682652,0.1067973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.166215,0.4630889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2798018,-0.2006985,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.1614435,-0.5915385,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.06143114,-1.067248,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.4666867,-0.8438638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.07239135,-0.3218183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.02420989,0.1124143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6885024,1.318133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.1753303,0.4773662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
